driverStandingsId,raceId,driverId,points,position,positionText,wins
7360,260,496,12,9,9,0
7361,260,462,5,10,10,0
7362,260,489,4,11,11,0
7363,260,443,3,12,12,0
7364,260,468,3,13,13,0
7365,260,513,2,14,14,0
7366,260,518,2,15,15,0
7367,260,488,1.5,16,16,0
7368,260,534,1,17,17,0
7369,260,524,0.5,18,18,0
7370,260,466,0,19,19,0
7371,260,506,0,20,20,0
7372,260,533,0,21,21,0
7373,260,536,0,22,22,0
7374,260,271,0,23,23,0
7375,260,481,0,24,24,0
7376,260,537,0,25,25,0
7377,260,526,0,26,26,0
7378,260,495,0,27,27,0
7379,260,532,0,28,28,0
7380,260,514,0,29,29,0
7381,260,522,0,30,30,0
7382,261,487,51,1,1,4
7383,261,493,34,2,2,1
7384,261,473,33,3,3,2
7385,261,503,25,4,4,1
7386,261,494,24,5,5,1
7387,261,499,19,6,6,1
7388,261,470,16,7,7,0
7389,261,507,14.5,8,8,1
7390,261,496,12,9,9,0
7391,261,526,6,10,10,0
7392,261,462,5,11,11,0
7393,261,518,5,12,12,0
7394,261,489,4,13,13,0
7395,261,443,3,14,14,0
7396,261,468,3,15,15,0
7397,261,513,2,16,16,0
7398,261,536,2,17,17,0
7399,261,488,1.5,18,18,0
7400,261,534,1,19,19,0
7401,261,481,1,20,20,0
7402,261,524,0.5,21,21,0
7403,261,466,0,22,22,0
7404,261,506,0,23,23,0
7405,261,544,0,24,24,0
7406,261,533,0,25,25,0
7407,261,271,0,26,26,0
7408,261,537,0,27,27,0
7409,261,495,0,28,28,0
7410,261,532,0,29,29,0
7411,261,514,0,30,30,0
7412,262,487,51.5,1,1,4
7413,262,493,34,2,2,1
7414,262,473,33,3,3,2
7415,262,503,28,4,4,1
7416,262,494,24,5,5,1
7417,262,499,19,6,6,1
7418,262,507,16,7,7,1
7419,262,470,16,8,8,0
7420,262,496,12,9,9,0
7421,262,518,7,10,10,0
7422,262,513,6.5,11,11,1
7423,262,526,6,12,12,0
7424,262,462,5,13,13,0
7425,262,468,4,14,14,0
7426,262,489,4,15,15,0
7427,262,443,3,16,16,0
7428,262,536,2,17,17,0
7429,262,488,1.5,18,18,0
7430,262,534,1,19,19,0
7431,262,481,1,20,20,0
7432,262,524,0.5,21,21,0
7433,262,466,0,22,22,0
7434,262,506,0,23,23,0
7435,262,544,0,24,24,0
7436,262,533,0,25,25,0
7437,262,271,0,26,26,0
7438,262,537,0,27,27,0
7439,262,495,0,28,28,0
7440,262,532,0,29,29,0
7441,262,514,0,30,30,0
7442,263,487,55.5,1,1,4
7443,263,473,39,2,2,2
7444,263,493,37,3,3,1
7445,263,503,30,4,4,1
7446,263,470,25,5,5,1
7447,263,494,24,6,6,1
7448,263,499,19,7,7,1
7449,263,507,16,8,8,1
7450,263,496,12,9,9,0
7451,263,518,8,10,10,0
7452,263,513,6.5,11,11,1
7453,263,526,6,12,12,0
7454,263,462,5,13,13,0
7455,263,468,4,14,14,0
7456,263,489,4,15,15,0
7457,263,443,3,16,16,0
7458,263,536,2,17,17,0
7459,263,488,1.5,18,18,0
7460,263,534,1,19,19,0
7461,263,481,1,20,20,0
7462,263,524,0.5,21,21,0
7463,263,466,0,22,22,0
7464,263,544,0,23,23,0
7465,263,506,0,24,24,0
7466,263,533,0,25,25,0
7467,263,271,0,26,26,0
7468,263,546,0,27,27,0
7469,263,537,0,28,28,0
7470,263,495,0,29,29,0
7471,263,497,0,30,30,0
7472,264,487,64.5,1,1,5
7473,264,473,45,2,2,2
7474,264,493,37,3,3,1
7475,264,503,33,4,4,1
7476,264,470,25,5,5,1
7477,264,494,24,6,6,1
7478,264,499,20,7,7,1
7479,264,507,20,8,8,1
7480,264,496,12,9,9,0
7481,264,518,8,10,10,0
7482,264,513,6.5,11,11,1
7483,264,526,6,12,12,0
7484,264,468,6,13,13,0
7485,264,462,5,14,14,0
7486,264,489,4,15,15,0
7487,264,443,3,16,16,0
7488,264,536,2,17,17,0
7489,264,488,1.5,18,18,0
7490,264,534,1,19,19,0
7491,264,481,1,20,20,0
7492,264,524,0.5,21,21,0
7493,264,466,0,22,22,0
7494,264,506,0,23,23,0
7495,264,544,0,24,24,0
7496,264,512,0,25,25,0
7497,264,533,0,26,26,0
7498,264,495,0,27,27,0
7499,264,271,0,28,28,0
7500,264,546,0,29,29,0
7501,264,537,0,30,30,0
7502,265,487,9,1,1,1
7503,265,496,6,2,2,0
7504,265,518,4,3,3,0
7505,265,512,3,4,4,0
7506,265,499,2,5,5,0
7507,265,507,1,6,6,0
7508,265,470,0,7,7,0
7509,265,443,0,8,8,0
7510,265,548,0,9,9,0
7511,265,494,0,10,10,0
7512,265,550,0,11,11,0
7513,265,493,0,12,12,0
7514,265,473,0,13,13,0
7515,265,524,0,14,14,0
7516,265,488,0,15,15,0
7517,265,503,0,16,16,0
7518,265,513,0,17,17,0
7519,265,526,0,18,18,0
7520,265,468,0,19,19,0
7521,265,462,0,20,20,0
7522,265,506,0,21,21,0
7523,265,525,0,22,22,0
7524,266,487,18,1,1,2
7525,266,496,6,2,2,0
7526,266,503,6,3,3,0
7527,266,507,5,4,4,0
7528,266,499,5,5,5,0
7529,266,518,4,6,6,0
7530,266,512,3,7,7,0
7531,266,506,2,8,8,0
7532,266,462,1,9,9,0
7533,266,470,0,10,10,0
7534,266,443,0,11,11,0
7535,266,513,0,12,12,0
7536,266,548,0,13,13,0
7537,266,494,0,14,14,0
7538,266,533,0,15,15,0
7539,266,550,0,16,16,0
7540,266,546,0,17,17,0
7541,266,493,0,18,18,0
7542,266,473,0,19,19,0
7543,266,549,0,20,20,0
7544,266,392,0,21,21,0
7545,266,524,0,22,22,0
7546,266,544,0,23,23,0
7547,266,488,0,24,24,0
7548,266,526,0,25,25,0
7549,266,468,0,26,26,0
7550,266,525,0,27,27,0
7551,266,551,0,28,28,0
7552,266,514,0,29,29,0
7553,267,487,24,1,1,2
7554,267,496,10,2,2,0
7555,267,470,9,3,3,1
7556,267,507,7,4,4,0
7557,267,503,6,5,5,0
7558,267,499,5,6,6,0
7559,267,518,4,7,7,0
7560,267,512,3,8,8,0
7561,267,526,3,9,9,0
7562,267,506,2,10,10,0
7563,267,473,1,11,11,0
7564,267,462,1,12,12,0
7565,267,488,0,13,13,0
7566,267,392,0,14,14,0
7567,267,443,0,15,15,0
7568,267,513,0,16,16,0
7569,267,494,0,17,17,0
7570,267,548,0,18,18,0
7571,267,468,0,19,19,0
7572,267,533,0,20,20,0
7573,267,550,0,21,21,0
7574,267,546,0,22,22,0
7575,267,493,0,23,23,0
7576,267,549,0,24,24,0
7577,267,524,0,25,25,0
7578,267,544,0,26,26,0
7579,267,536,0,27,27,0
7580,267,551,0,28,28,0
7581,267,525,0,29,29,0
7582,267,497,0,30,30,0
7583,268,487,30,1,1,2
7584,268,503,15,2,2,1
7585,268,496,10,3,3,0
7586,268,470,9,4,4,1
7587,268,507,7,5,5,0
7588,268,499,5,6,6,0
7589,268,518,4,7,7,0
7590,268,551,4,8,8,0
7591,268,512,3,9,9,0
7592,268,526,3,10,10,0
7593,268,493,3,11,11,0
7594,268,392,2,12,12,0
7595,268,506,2,13,13,0
7596,268,494,1,14,14,0
7597,268,473,1,15,15,0
7598,268,462,1,16,16,0
7599,268,443,0,17,17,0
7600,268,488,0,18,18,0
7601,268,513,0,19,19,0
7602,268,536,0,20,20,0
7603,268,548,0,21,21,0
7604,268,549,0,22,22,0
7605,268,468,0,23,23,0
7606,268,533,0,24,24,0
7607,268,550,0,25,25,0
7608,268,546,0,26,26,0
7609,268,527,0,27,27,0
7610,268,524,0,28,28,0
7611,268,544,0,29,29,0
7612,268,497,0,30,30,0
7613,269,487,39,1,1,3
7614,269,470,15,2,2,1
7615,269,503,15,3,3,1
7616,269,496,10,4,4,0
7617,269,507,8,5,5,0
7618,269,499,8,6,6,0
7619,269,526,7,7,7,0
7620,269,518,4,8,8,0
7621,269,551,4,9,9,0
7622,269,512,3,10,10,0
7623,269,493,3,11,11,0
7624,269,506,2,12,12,0
7625,269,392,2,13,13,0
7626,269,536,2,14,14,0
7627,269,494,1,15,15,0
7628,269,473,1,16,16,0
7629,269,462,1,17,17,0
7630,269,443,0,18,18,0
7631,269,488,0,19,19,0
7632,269,527,0,20,20,0
7633,269,513,0,21,21,0
7634,269,548,0,22,22,0
7635,269,549,0,23,23,0
7636,269,468,0,24,24,0
7637,269,533,0,25,25,0
7638,269,546,0,26,26,0
7639,269,550,0,27,27,0
7640,269,552,0,28,28,0
7641,269,524,0,29,29,0
7642,269,544,0,30,30,0
7643,270,487,48,1,1,4
7644,270,470,15,2,2,1
7645,270,503,15,3,3,1
7646,270,496,14,4,4,0
7647,270,499,14,5,5,0
7648,270,507,10,6,6,0
7649,270,526,7,7,7,0
7650,270,512,6,8,8,0
7651,270,518,4,9,9,0
7652,270,551,4,10,10,0
7653,270,493,3,11,11,0
7654,270,506,2,12,12,0
7655,270,392,2,13,13,0
7656,270,536,2,14,14,0
7657,270,473,2,15,15,0
7658,270,494,1,16,16,0
7659,270,462,1,17,17,0
7660,270,488,0,18,18,0
7661,270,443,0,19,19,0
7662,270,527,0,20,20,0
7663,270,513,0,21,21,0
7664,270,548,0,22,22,0
7665,270,549,0,23,23,0
7666,270,468,0,24,24,0
7667,270,533,0,25,25,0
7668,270,546,0,26,26,0
7669,270,550,0,27,27,0
7670,270,552,0,28,28,0
7671,270,524,0,29,29,0
7672,270,544,0,30,30,0
7673,271,487,52,1,1,4
7674,271,499,23,2,2,1
7675,271,496,20,3,3,0
7676,271,503,17,4,4,1
7677,271,470,16,5,5,1
7678,271,526,10,6,6,0
7679,271,507,10,7,7,0
7680,271,512,6,8,8,0
7681,271,518,4,9,9,0
7682,271,551,4,10,10,0
7683,271,493,3,11,11,0
7684,271,506,2,12,12,0
7685,271,392,2,13,13,0
7686,271,536,2,14,14,0
7687,271,473,2,15,15,0
7688,271,494,1,16,16,0
7689,271,462,1,17,17,0
7690,271,488,0,18,18,0
7691,271,443,0,19,19,0
7692,271,468,0,20,20,0
7693,271,513,0,21,21,0
7694,271,527,0,22,22,0
7695,271,548,0,23,23,0
7696,271,549,0,24,24,0
7697,271,533,0,25,25,0
7698,271,546,0,26,26,0
7699,271,550,0,27,27,0
7700,271,552,0,28,28,0
7701,271,497,0,29,29,0
7702,271,524,0,30,30,0
7703,272,487,52,1,1,4
7704,272,503,26,2,2,2
7705,272,496,26,3,3,0
7706,272,499,24,4,4,1
7707,272,470,16,5,5,1
7708,272,526,10,6,6,0
7709,272,507,10,7,7,0
7710,272,506,6,8,8,0
7711,272,512,6,9,9,0
7712,272,518,4,10,10,0
7713,272,551,4,11,11,0
7714,272,494,4,12,12,0
7715,272,493,3,13,13,0
7716,272,462,3,14,14,0
7717,272,392,2,15,15,0
7718,272,536,2,16,16,0
7719,272,473,2,17,17,0
7720,272,488,0,18,18,0
7721,272,443,0,19,19,0
7722,272,468,0,20,20,0
7723,272,513,0,21,21,0
7724,272,527,0,22,22,0
7725,272,497,0,23,23,0
7726,272,548,0,24,24,0
7727,272,549,0,25,25,0
7728,272,533,0,26,26,0
7729,272,546,0,27,27,0
7730,272,550,0,28,28,0
7731,272,552,0,29,29,0
7732,272,524,0,30,30,0
7733,273,487,61,1,1,5
7734,273,499,30,2,2,1
7735,273,503,26,3,3,2
7736,273,496,26,4,4,0
7737,273,470,16,5,5,1
7738,273,506,10,6,6,0
7739,273,526,10,7,7,0
7740,273,507,10,8,8,0
7741,273,518,7,9,9,0
7742,273,512,6,10,10,0
7743,273,551,4,11,11,0
7744,273,494,4,12,12,0
7745,273,536,4,13,13,0
7746,273,493,3,14,14,0
7747,273,462,3,15,15,0
7748,273,473,3,16,16,0
7749,273,392,2,17,17,0
7750,273,488,0,18,18,0
7751,273,443,0,19,19,0
7752,273,468,0,20,20,0
7753,273,544,0,21,21,0
7754,273,513,0,22,22,0
7755,273,527,0,23,23,0
7756,273,497,0,24,24,0
7757,273,548,0,25,25,0
7758,273,549,0,26,26,0
7759,273,533,0,27,27,0
7760,273,546,0,28,28,0
7761,273,550,0,29,29,0
7762,273,552,0,30,30,0
7763,274,487,61,1,1,5
7764,274,499,36,2,2,1
7765,274,503,35,3,3,3
7766,274,496,26,4,4,0
7767,274,470,16,5,5,1
7768,274,507,14,6,6,0
7769,274,506,10,7,7,0
7770,274,526,10,8,8,0
7771,274,518,7,9,9,0
7772,274,494,7,10,10,0
7773,274,551,6,11,11,0
7774,274,512,6,12,12,0
7775,274,536,4,13,13,0
7776,274,493,3,14,14,0
7777,274,462,3,15,15,0
7778,274,473,3,16,16,0
7779,274,392,2,17,17,0
7780,274,466,1,18,18,0
7781,274,488,0,19,19,0
7782,274,443,0,20,20,0
7783,274,468,0,21,21,0
7784,274,544,0,22,22,0
7785,274,513,0,23,23,0
7786,274,527,0,24,24,0
7787,274,497,0,25,25,0
7788,274,548,0,26,26,0
7789,274,549,0,27,27,0
7790,274,533,0,28,28,0
7791,274,546,0,29,29,0
7792,274,550,0,30,30,0
7793,275,487,61,1,1,5
7794,275,503,38,2,2,3
7795,275,499,36,3,3,1
7796,275,496,26,4,4,0
7797,275,506,19,5,5,1
7798,275,470,16,6,6,1
7799,275,526,16,7,7,0
7800,275,507,14,8,8,0
7801,275,551,10,9,9,0
7802,275,518,7,10,10,0
7803,275,494,7,11,11,0
7804,275,512,6,12,12,0
7805,275,462,5,13,13,0
7806,275,536,4,14,14,0
7807,275,493,3,15,15,0
7808,275,473,3,16,16,0
7809,275,392,2,17,17,0
7810,275,468,1,18,18,0
7811,275,466,1,19,19,0
7812,275,488,0,20,20,0
7813,275,443,0,21,21,0
7814,275,544,0,22,22,0
7815,275,513,0,23,23,0
7816,275,527,0,24,24,0
7817,275,497,0,25,25,0
7818,275,459,0,26,26,0
7819,275,548,0,27,27,0
7820,275,549,0,28,28,0
7821,275,546,0,29,29,0
7822,275,533,0,30,30,0
7823,276,487,61,1,1,5
7824,276,503,47,2,2,4
7825,276,499,38,3,3,1
7826,276,496,26,4,4,0
7827,276,470,22,5,5,1
7828,276,506,19,6,6,1
7829,276,526,16,7,7,0
7830,276,507,14,8,8,0
7831,276,551,10,9,9,0
7832,276,518,10,10,10,0
7833,276,462,9,11,11,0
7834,276,494,7,12,12,0
7835,276,512,6,13,13,0
7836,276,536,4,14,14,0
7837,276,493,3,15,15,0
7838,276,473,3,16,16,0
7839,276,392,2,17,17,0
7840,276,468,1,18,18,0
7841,276,513,1,19,19,0
7842,276,466,1,20,20,0
7843,276,488,0,21,21,0
7844,276,443,0,22,22,0
7845,276,544,0,23,23,0
7846,276,527,0,24,24,0
7847,276,459,0,25,25,0
7848,276,497,0,26,26,0
7849,276,548,0,27,27,0
7850,276,549,0,28,28,0
7851,276,546,0,29,29,0
7852,276,533,0,30,30,0
7853,277,487,64,1,1,5
7854,277,503,47,2,2,4
7855,277,499,40,3,3,1
7856,277,470,28,4,4,1
7857,277,496,27,5,5,0
7858,277,526,20,6,6,0
7859,277,506,19,7,7,1
7860,277,507,14,8,8,0
7861,277,468,10,9,9,1
7862,277,551,10,10,10,0
7863,277,518,10,11,11,0
7864,277,462,9,12,12,0
7865,277,494,7,13,13,0
7866,277,512,6,14,14,0
7867,277,536,4,15,15,0
7868,277,493,3,16,16,0
7869,277,473,3,17,17,0
7870,277,392,2,18,18,0
7871,277,513,1,19,19,0
7872,277,466,1,20,20,0
7873,277,488,0,21,21,0
7874,277,443,0,22,22,0
7875,277,544,0,23,23,0
7876,277,527,0,24,24,0
7877,277,459,0,25,25,0
7878,277,497,0,26,26,0
7879,277,548,0,27,27,0
7880,277,549,0,28,28,0
7881,277,546,0,29,29,0
7882,277,533,0,30,30,0
7883,278,487,64,1,1,5
7884,278,503,56,2,2,5
7885,278,499,43,3,3,1
7886,278,496,33,4,4,0
7887,278,470,29,5,5,1
7888,278,526,20,6,6,0
7889,278,506,19,7,7,1
7890,278,507,16,8,8,0
7891,278,462,13,9,9,0
7892,278,468,10,10,10,1
7893,278,551,10,11,11,0
7894,278,518,10,12,12,0
7895,278,494,7,13,13,0
7896,278,512,6,14,14,0
7897,278,536,4,15,15,0
7898,278,493,3,16,16,0
7899,278,473,3,17,17,0
7900,278,392,2,18,18,0
7901,278,513,1,19,19,0
7902,278,466,1,20,20,0
7903,278,488,0,21,21,0
7904,278,443,0,22,22,0
7905,278,544,0,23,23,0
7906,278,527,0,24,24,0
7907,278,459,0,25,25,0
7908,278,497,0,26,26,0
7909,278,548,0,27,27,0
7910,278,549,0,28,28,0
7911,278,546,0,29,29,0
7912,278,533,0,30,30,0
7913,279,487,68,1,1,5
7914,279,503,65,2,2,6
7915,279,499,49,3,3,1
7916,279,496,33,4,4,0
7917,279,470,29,5,5,1
7918,279,506,20,6,6,1
7919,279,526,20,7,7,0
7920,279,507,19,8,8,0
7921,279,462,13,9,9,0
7922,279,468,10,10,10,1
7923,279,551,10,11,11,0
7924,279,518,10,12,12,0
7925,279,512,8,13,13,0
7926,279,494,7,14,14,0
7927,279,536,4,15,15,0
7928,279,493,3,16,16,0
7929,279,473,3,17,17,0
7930,279,392,2,18,18,0
7931,279,513,1,19,19,0
7932,279,466,1,20,20,0
7933,279,488,0,21,21,0
7934,279,443,0,22,22,0
7935,279,544,0,23,23,0
7936,279,527,0,24,24,0
7937,279,459,0,25,25,0
7938,279,497,0,26,26,0
7939,279,548,0,27,27,0
7940,279,549,0,28,28,0
7941,279,546,0,29,29,0
7942,279,533,0,30,30,0
7943,280,503,69,1,1,6
7944,280,487,68,2,2,5
7945,280,499,49,3,3,1
7946,280,496,39,4,4,0
7947,280,470,31,5,5,1
7948,280,462,22,6,6,1
7949,280,506,20,7,7,1
7950,280,526,20,8,8,0
7951,280,507,19,9,9,0
7952,280,551,11,10,10,0
7953,280,468,10,11,11,1
7954,280,518,10,12,12,0
7955,280,512,8,13,13,0
7956,280,494,7,14,14,0
7957,280,536,7,15,15,0
7958,280,493,3,16,16,0
7959,280,473,3,17,17,0
7960,280,392,2,18,18,0
7961,280,513,1,19,19,0
7962,280,466,1,20,20,0
7963,280,544,0,21,21,0
7964,280,488,0,22,22,0
7965,280,443,0,23,23,0
7966,280,527,0,24,24,0
7967,280,459,0,25,25,0
7968,280,497,0,26,26,0
7969,280,565,0,27,27,0
7970,280,548,0,28,28,0
7971,280,549,0,29,29,0
7972,280,546,0,30,30,0
7973,281,499,9,1,1,1
7974,281,494,6,2,2,0
7975,281,493,4,3,3,0
7976,281,473,3,4,4,0
7977,281,462,2,5,5,0
7978,281,470,1,6,6,0
7979,281,513,0,7,7,0
7980,281,514,0,8,8,0
7981,281,518,0,9,9,0
7982,281,506,0,10,10,0
7983,281,563,0,11,11,0
7984,281,526,0,12,12,0
7985,281,496,0,13,13,0
7986,281,503,0,14,14,0
7987,281,507,0,15,15,0
7988,281,468,0,16,16,0
7989,281,550,0,17,17,0
7990,281,487,0,18,18,0
7991,281,559,0,19,19,0
7992,281,548,0,20,20,0
7993,281,551,0,21,21,0
7994,282,493,13,1,1,1
7995,282,499,9,2,2,1
7996,282,494,6,3,3,0
7997,282,503,6,4,4,0
7998,282,473,6,5,5,0
7999,282,487,4,6,6,0
8000,282,462,2,7,7,0
8001,282,551,2,8,8,0
8002,282,470,1,9,9,0
8003,282,548,1,10,10,0
8004,282,550,0,11,11,0
8005,282,513,0,12,12,0
8006,282,514,0,13,13,0
8007,282,518,0,14,14,0
8008,282,506,0,15,15,0
8009,282,559,0,16,16,0
8010,282,563,0,17,17,0
8011,282,526,0,18,18,0
8012,282,496,0,19,19,0
8013,282,507,0,20,20,0
8014,282,468,0,21,21,0
8015,282,527,0,22,22,0
8016,283,499,15,1,1,1
8017,283,493,13,2,2,1
8018,283,487,13,3,3,1
8019,283,503,9,4,4,0
8020,283,494,6,5,5,0
8021,283,473,6,6,6,0
8022,283,496,4,7,7,0
8023,283,551,2,8,8,0
8024,283,462,2,9,9,0
8025,283,507,2,10,10,0
8026,283,470,1,11,11,0
8027,283,506,1,12,12,0
8028,283,548,1,13,13,0
8029,283,513,0,14,14,0
8030,283,550,0,15,15,0
8031,283,559,0,16,16,0
8032,283,546,0,17,17,0
8033,283,527,0,18,18,0
8034,283,514,0,19,19,0
8035,283,518,0,20,20,0
8036,283,563,0,21,21,0
8037,283,526,0,22,22,0
8038,283,468,0,23,23,0
8039,283,512,0,24,24,0
8040,283,560,0,25,25,0
8041,284,487,19,1,1,1
8042,284,499,19,2,2,1
8043,284,493,13,3,3,1
8044,284,462,11,4,4,1
8045,284,503,9,5,5,0
8046,284,473,8,6,6,0
8047,284,496,7,7,7,0
8048,284,494,6,8,8,0
8049,284,551,2,9,9,0
8050,284,507,2,10,10,0
8051,284,470,1,11,11,0
8052,284,506,1,12,12,0
8053,284,548,1,13,13,0
8054,284,488,1,14,14,0
8055,284,513,0,15,15,0
8056,284,550,0,16,16,0
8057,284,526,0,17,17,0
8058,284,540,0,18,18,0
8059,284,559,0,19,19,0
8060,284,546,0,20,20,0
8061,284,527,0,21,21,0
8062,284,514,0,22,22,0
8063,284,518,0,23,23,0
8064,284,563,0,24,24,0
8065,284,468,0,25,25,0
8066,284,512,0,26,26,0
8067,284,536,0,27,27,0
8068,284,560,0,28,28,0
8069,285,499,23,1,1,1
8070,285,462,20,2,2,2
8071,285,493,19,3,3,1
8072,285,487,19,4,4,1
8073,285,503,9,5,5,0
8074,285,473,8,6,6,0
8075,285,496,7,7,7,0
8076,285,494,6,8,8,0
8077,285,507,5,9,9,0
8078,285,551,4,10,10,0
8079,285,470,1,11,11,0
8080,285,506,1,12,12,0
8081,285,512,1,13,13,0
8082,285,548,1,14,14,0
8083,285,488,1,15,15,0
8084,285,513,0,16,16,0
8085,285,526,0,17,17,0
8086,285,550,0,18,18,0
8087,285,468,0,19,19,0
8088,285,559,0,20,20,0
8089,285,546,0,21,21,0
8090,285,540,0,22,22,0
8091,285,514,0,23,23,0
8092,285,555,0,24,24,0
8093,285,554,0,25,25,0
8094,285,527,0,26,26,0
8095,285,518,0,27,27,0
8096,285,563,0,28,28,0
8097,285,536,0,29,29,0
8098,285,568,0,30,30,0
8099,286,499,32,1,1,2
8100,286,487,25,2,2,1
8101,286,493,23,3,3,1
8102,286,462,22,4,4,2
8103,286,503,9,5,5,0
8104,286,473,8,6,6,0
8105,286,507,8,7,7,0
8106,286,496,7,8,8,0
8107,286,494,6,9,9,0
8108,286,551,4,10,10,0
8109,286,470,1,11,11,0
8110,286,488,1,12,12,0
8111,286,506,1,13,13,0
8112,286,512,1,14,14,0
8113,286,536,1,15,15,0
8114,286,548,1,16,16,0
8115,286,513,0,17,17,0
8116,286,526,0,18,18,0
8117,286,550,0,19,19,0
8118,286,468,0,20,20,0
8119,286,559,0,21,21,0
8120,286,569,0,22,22,0
8121,286,546,0,23,23,0
8122,286,540,0,24,24,0
8123,286,443,0,25,25,0
8124,286,514,0,26,26,0
8125,286,568,0,27,27,0
8126,286,555,0,28,28,0
8127,286,554,0,29,29,0
8128,286,527,0,30,30,0
8129,287,499,32,1,1,2
8130,287,487,31,2,2,1
8131,287,493,23,3,3,1
8132,287,462,22,4,4,2
8133,287,551,13,5,5,1
8134,287,503,9,6,6,0
8135,287,473,8,7,7,0
8136,287,507,8,8,8,0
8137,287,496,7,9,9,0
8138,287,494,6,10,10,0
8139,287,468,4,11,11,0
8140,287,513,3,12,12,0
8141,287,536,3,13,13,0
8142,287,512,2,14,14,0
8143,287,470,1,15,15,0
8144,287,488,1,16,16,0
8145,287,506,1,17,17,0
8146,287,548,1,18,18,0
8147,287,526,0,19,19,0
8148,287,550,0,20,20,0
8149,287,559,0,21,21,0
8150,287,544,0,22,22,0
8151,287,569,0,23,23,0
8152,287,555,0,24,24,0
8153,287,546,0,25,25,0
8154,287,540,0,26,26,0
8155,287,443,0,27,27,0
8156,287,514,0,28,28,0
8157,287,527,0,29,29,0
8158,287,568,0,30,30,0
8159,288,499,32,1,1,2
8160,288,487,31,2,2,1
8161,288,493,27,3,3,1
8162,288,462,23,4,4,2
8163,288,507,14,5,5,0
8164,288,551,13,6,6,1
8165,288,496,10,7,7,0
8166,288,526,9,8,8,1
8167,288,503,9,9,9,0
8168,288,473,8,10,10,0
8169,288,494,6,11,11,0
8170,288,468,4,12,12,0
8171,288,513,3,13,13,0
8172,288,536,3,14,14,0
8173,288,506,3,15,15,0
8174,288,512,2,16,16,0
8175,288,470,1,17,17,0
8176,288,488,1,18,18,0
8177,288,548,1,19,19,0
8178,288,550,0,20,20,0
8179,288,559,0,21,21,0
8180,288,544,0,22,22,0
8181,288,569,0,23,23,0
8182,288,442,0,24,24,0
8183,288,546,0,25,25,0
8184,288,555,0,26,26,0
8185,288,540,0,27,27,0
8186,288,443,0,28,28,0
8187,288,514,0,29,29,0
8188,288,568,0,30,30,0
8189,289,487,33,1,1,1
8190,289,462,32,2,2,3
8191,289,499,32,3,3,2
8192,289,493,28,4,4,1
8193,289,551,16,5,5,1
8194,289,507,14,6,6,0
8195,289,503,13,7,7,0
8196,289,496,10,8,8,0
8197,289,526,9,9,9,1
8198,289,506,9,10,10,0
8199,289,473,8,11,11,0
8200,289,494,6,12,12,0
8201,289,468,4,13,13,0
8202,289,513,3,14,14,0
8203,289,536,3,15,15,0
8204,289,512,2,16,16,0
8205,289,470,1,17,17,0
8206,289,488,1,18,18,0
8207,289,548,1,19,19,0
8208,289,550,0,20,20,0
8209,289,559,0,21,21,0
8210,289,544,0,22,22,0
8211,289,569,0,23,23,0
8212,289,442,0,24,24,0
8213,289,546,0,25,25,0
8214,289,568,0,26,26,0
8215,289,555,0,27,27,0
8216,289,540,0,28,28,0
8217,289,443,0,29,29,0
8218,289,514,0,30,30,0
8219,290,487,39,1,1,1
8220,290,462,32,2,2,3
8221,290,499,32,3,3,2
8222,290,493,28,4,4,1
8223,290,503,22,5,5,1
8224,290,551,20,6,6,1
8225,290,507,17,7,7,0
8226,290,526,10,8,8,1
8227,290,496,10,9,9,0
8228,290,506,9,10,10,0
8229,290,473,8,11,11,0
8230,290,494,6,12,12,0
8231,290,468,4,13,13,0
8232,290,512,4,14,14,0
8233,290,513,3,15,15,0
8234,290,536,3,16,16,0
8235,290,470,1,17,17,0
8236,290,488,1,18,18,0
8237,290,548,1,19,19,0
8238,290,550,0,20,20,0
8239,290,559,0,21,21,0
8240,290,544,0,22,22,0
8241,290,569,0,23,23,0
8242,290,442,0,24,24,0
8243,290,555,0,25,25,0
8244,290,546,0,26,26,0
8245,290,568,0,27,27,0
8246,290,540,0,28,28,0
8247,290,443,0,29,29,0
8248,290,514,0,30,30,0
8249,291,487,48,1,1,2
8250,291,499,38,2,2,2
8251,291,462,32,3,3,3
8252,291,493,31,4,4,1
8253,291,503,22,5,5,1
8254,291,551,20,6,6,1
8255,291,507,17,7,7,0
8256,291,526,10,8,8,1
8257,291,496,10,9,9,0
8258,291,506,9,10,10,0
8259,291,512,8,11,11,0
8260,291,473,8,12,12,0
8261,291,494,6,13,13,0
8262,291,513,5,14,14,0
8263,291,468,4,15,15,0
8264,291,536,3,16,16,0
8265,291,470,1,17,17,0
8266,291,488,1,18,18,0
8267,291,548,1,19,19,0
8268,291,572,1,20,20,0
8269,291,516,0,21,21,0
8270,291,550,0,22,22,0
8271,291,563,0,23,23,0
8272,291,569,0,24,24,0
8273,291,559,0,25,25,0
8274,291,544,0,26,26,0
8275,291,442,0,27,27,0
8276,291,555,0,28,28,0
8277,291,546,0,29,29,0
8278,291,568,0,30,30,0
8279,292,487,54,1,1,2
8280,292,499,38,2,2,2
8281,292,493,34,3,3,1
8282,292,462,32,4,4,3
8283,292,503,22,5,5,1
8284,292,551,20,6,6,1
8285,292,507,18,7,7,0
8286,292,536,12,8,8,1
8287,292,512,12,9,9,0
8288,292,526,10,10,10,1
