resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
14602,573,708,178,17.0,23,8.0,8,8,0.0,42,,,,,,,3
14603,573,699,172,15.0,6,9.0,9,9,0.0,41,,,,,,,28
14604,573,677,114,8.0,7,,R,10,0.0,33,,,,,,,9
14605,573,704,176,30.0,11,,R,11,0.0,32,,,,,,,9
14606,573,695,160,24.0,16,,R,12,0.0,28,,,,,,,6
14607,573,719,178,16.0,24,,R,13,0.0,27,,,,,,,13
14608,573,624,179,22.0,22,,R,14,0.0,27,,,,,,,49
14609,573,694,172,14.0,5,,R,15,0.0,20,,,,,,,9
14610,573,678,114,7.0,8,,R,16,0.0,17,,,,,,,9
14611,573,702,145,26.0,12,,R,17,0.0,13,,,,,,,70
14612,573,667,6,27.0,10,,R,18,0.0,12,,,,,,,9
14613,573,641,160,23.0,20,,R,19,0.0,11,,,,,,,9
14614,573,714,173,10.0,19,,R,20,0.0,9,,,,,,,13
14615,573,716,179,21.0,21,,R,21,0.0,8,,,,,,,37
14616,573,691,137,5.0,1,,R,22,0.0,1,,,,,,,19
14617,573,712,120,4.0,13,,R,23,0.0,0,,,,,,,11
14618,573,718,173,9.0,15,,R,24,0.0,0,,,,,,,13
14619,574,691,137,5.0,1,1.0,1,1,10.0,77,1:46:25.721,6385721.0,,,,,1
14620,574,707,137,6.0,2,2.0,2,2,6.0,77,+33.398,6419119.0,,,,,1
14621,574,640,6,28.0,4,3.0,3,3,4.0,76,,,,,,,15
14622,574,664,162,2.0,9,4.0,4,4,3.0,76,,,,,,,15
14623,574,704,176,30.0,11,5.0,5,5,2.0,76,,,,,,,15
14624,574,702,145,26.0,10,6.0,6,6,1.0,76,,,,,,,15
14625,574,694,172,14.0,14,7.0,7,7,0.0,76,,,,,,,15
14626,574,695,160,24.0,12,8.0,8,8,0.0,75,,,,,,,2
14627,574,697,160,23.0,15,9.0,9,9,0.0,74,,,,,,,3
14628,574,717,176,29.0,19,10.0,10,10,0.0,74,,,,,,,3
14629,574,683,162,1.0,3,11.0,11,11,0.0,73,,,,,,,9
14630,574,708,178,17.0,22,12.0,12,12,0.0,73,,,,,,,28
14631,574,699,172,15.0,7,,R,13,0.0,70,,,,,,,11
14632,574,633,145,25.0,8,,R,14,0.0,67,,,,,,,9
14633,574,712,120,4.0,16,,R,15,0.0,58,,,,,,,63
14634,574,678,114,7.0,13,,R,16,0.0,54,,,,,,,50
14635,574,686,120,3.0,17,,R,17,0.0,46,,,,,,,19
14636,574,718,173,9.0,20,,R,18,0.0,45,,,,,,,37
14637,574,667,6,27.0,6,,R,19,0.0,42,,,,,,,37
14638,574,716,179,21.0,23,,R,20,0.0,32,,,,,,,9
14639,574,714,173,10.0,18,,R,21,0.0,13,,,,,,,9
14640,574,624,179,22.0,21,,R,22,0.0,8,,,,,,,13
14641,574,719,178,16.0,24,,R,23,0.0,5,,,,,,,19
14642,574,677,114,8.0,5,,R,24,0.0,3,,,,,,,9
14643,575,683,162,1.0,16,1.0,1,1,10.0,44,1:36:47.875,5807875.0,,,,,1
14644,575,691,137,5.0,8,2.0,2,2,6.0,44,+19.493,5827368.0,,,,,1
14645,575,633,145,25.0,13,3.0,3,3,4.0,44,+24.998,5832873.0,,,,,1
14646,575,704,176,30.0,10,4.0,4,4,3.0,44,+26.972,5834847.0,,,,,1
14647,575,678,114,7.0,6,5.0,5,5,2.0,44,+33.772,5841647.0,,,,,1
14648,575,694,172,14.0,12,6.0,6,6,1.0,44,+39.674,5847549.0,,,,,1
14649,575,664,162,2.0,4,7.0,7,7,0.0,44,+54.043,5861918.0,,,,,1
14650,575,712,120,4.0,11,8.0,8,8,0.0,44,+54.548,5862423.0,,,,,1
14651,575,702,145,26.0,9,9.0,9,9,0.0,44,+1:06.170,5874045.0,,,,,1
14652,575,697,160,23.0,17,10.0,10,10,0.0,44,+1:19.789,5887664.0,,,,,1
14653,575,717,176,29.0,14,11.0,11,11,0.0,43,,,,,,,15
14654,575,714,173,10.0,18,12.0,12,12,0.0,43,,,,,,,15
14655,575,716,179,21.0,24,13.0,13,13,0.0,42,,,,,,,2
14656,575,624,179,22.0,22,14.0,14,14,0.0,42,,,,,,,2
14657,575,686,120,3.0,15,,R,15,0.0,28,,,,,,,19
14658,575,719,178,16.0,23,,R,16,0.0,27,,,,,,,13
14659,575,695,160,24.0,19,,R,17,0.0,23,,,,,,,19
14660,575,640,6,28.0,1,,R,18,0.0,22,,,,,,,59
14661,575,699,172,15.0,7,,R,19,0.0,21,,,,,,,44
14662,575,718,173,9.0,20,,R,20,0.0,20,,,,,,,19
14663,575,708,178,17.0,21,,R,21,0.0,18,,,,,,,8
14664,575,707,137,6.0,5,,R,22,0.0,13,,,,,,,13
14665,575,667,6,27.0,2,,R,23,0.0,4,,,,,,,30
14666,575,677,114,8.0,3,,R,24,0.0,1,,,,,,,19
14667,576,664,162,2.0,8,1.0,1,1,10.0,53,1:18:27.916,4707916.0,,,,,1
14668,576,677,114,8.0,7,2.0,2,2,6.0,53,+17.779,4725695.0,,,,,1
14669,576,704,176,30.0,10,3.0,3,3,4.0,53,+24.321,4732237.0,,,,,1
14670,576,678,114,7.0,9,4.0,4,4,3.0,53,+28.223,4736139.0,,,,,1
14671,576,712,120,4.0,16,5.0,5,5,2.0,52,,,,,,,15
14672,576,717,176,29.0,14,6.0,6,6,1.0,52,,,,,,,15
14673,576,718,173,9.0,15,7.0,7,7,0.0,52,,,,,,,15
14674,576,714,173,10.0,20,8.0,8,8,0.0,52,,,,,,,15
14675,576,716,179,21.0,23,9.0,9,9,0.0,50,,,,,,,3
14676,576,686,120,3.0,17,10.0,10,10,0.0,47,,,,,,,5
14677,576,667,6,27.0,5,,R,11,0.0,45,,,,,,,58
14678,576,694,172,14.0,6,,R,12,0.0,43,,,,,,,11
14679,576,699,172,15.0,12,,R,13,0.0,40,,,,,,,9
14680,576,640,6,28.0,3,,R,14,0.0,32,,,,,,,30
14681,576,695,160,24.0,18,,R,15,0.0,26,,,,,,,19
14682,576,683,162,1.0,2,,R,16,0.0,23,,,,,,,18
14683,576,691,137,5.0,4,,R,17,0.0,23,,,,,,,18
14684,576,702,145,26.0,13,,R,18,0.0,20,,,,,,,19
14685,576,707,137,6.0,1,,R,19,0.0,13,,,,,,,19
14686,576,633,145,25.0,11,,R,20,0.0,10,,,,,,,77
14687,576,719,178,16.0,24,,R,21,0.0,6,,,,,,,19
14688,576,697,160,23.0,19,,R,22,0.0,0,,,,,,,10
14689,576,708,178,17.0,21,,R,23,0.0,0,,,,,,,17
14690,576,624,179,22.0,22,,R,24,0.0,0,,,,,,,17
14691,577,707,137,6.0,1,1.0,1,1,10.0,71,1:41:52.145,6112145.0,,,,,1
14692,577,683,162,1.0,3,2.0,2,2,6.0,71,+7.248,6119393.0,,,,,1
14693,577,691,137,5.0,2,3.0,3,3,4.0,71,+22.121,6134266.0,,,,,1
14694,577,640,6,28.0,4,4.0,4,4,3.0,71,+1:24.879,6197024.0,,,,,1
14695,577,667,6,27.0,7,5.0,5,5,2.0,71,+1:25.429,6197574.0,,,,,1
14696,577,704,176,30.0,5,6.0,6,6,1.0,70,,,,,,,15
14697,577,664,162,2.0,6,7.0,7,7,0.0,70,,,,,,,15
14698,577,633,145,25.0,9,8.0,8,8,0.0,70,,,,,,,15
14699,577,678,114,7.0,12,9.0,9,9,0.0,70,,,,,,,15
14700,577,699,172,15.0,10,10.0,10,10,0.0,70,,,,,,,15
14701,577,694,172,14.0,8,11.0,11,11,0.0,70,,,,,,,15
14702,577,717,176,29.0,14,12.0,12,12,0.0,70,,,,,,,15
14703,577,712,120,4.0,15,13.0,13,13,0.0,69,,,,,,,2
14704,577,695,160,24.0,18,14.0,14,14,0.0,68,,,,,,,3
14705,577,714,173,10.0,19,15.0,15,15,0.0,68,,,,,,,3
14706,577,716,179,21.0,22,16.0,16,16,0.0,66,,,,,,,4
14707,577,624,179,22.0,23,17.0,17,17,0.0,64,,,,,,,29
14708,577,708,178,17.0,21,,R,18,0.0,53,,,,,,,13
14709,577,677,114,8.0,13,,R,19,0.0,44,,,,,,,9
14710,577,715,178,16.0,24,,R,20,0.0,14,,,,,,,64
14711,577,702,145,26.0,11,,R,21,0.0,10,,,,,,,19
14712,577,697,160,23.0,17,,R,22,0.0,7,,,,,,,13
14713,577,686,120,3.0,16,,R,23,0.0,0,,,,,,,18
14714,577,718,173,9.0,20,,R,24,0.0,0,,,,,,,13
14715,578,683,162,1.0,3,1.0,1,1,10.0,67,1:39:59.044,5999044.0,,,,,1
14716,578,667,6,27.0,6,2.0,2,2,6.0,67,+2.684,6001728.0,,,,,1
14717,578,707,137,6.0,1,3.0,3,3,4.0,67,+35.382,6034426.0,,,,,1
14718,578,694,172,14.0,11,4.0,4,4,3.0,66,,,,,,,15
14719,578,664,162,2.0,7,5.0,5,5,2.0,66,,,,,,,15
14720,578,699,172,15.0,5,6.0,6,6,1.0,66,,,,,,,15
14721,578,633,145,25.0,12,7.0,7,7,0.0,66,,,,,,,15
14722,578,677,114,8.0,9,8.0,8,8,0.0,65,,,,,,,2
14723,578,697,160,23.0,16,9.0,9,9,0.0,64,,,,,,,3
14724,578,712,120,4.0,15,10.0,10,10,0.0,64,,,,,,,3
14725,578,695,160,24.0,18,11.0,11,11,0.0,64,,,,,,,3
14726,578,718,173,9.0,17,12.0,12,12,0.0,64,,,,,,,3
14727,578,716,179,21.0,22,13.0,13,13,0.0,62,,,,,,,4
14728,578,652,120,3.0,19,14.0,14,14,0.0,61,,,,,,,5
14729,578,715,178,16.0,24,15.0,15,15,0.0,60,,,,,,,29
14730,578,691,137,5.0,2,,R,16,0.0,58,,,,,,,19
14731,578,708,178,17.0,20,,R,17,0.0,45,,,,,,,8
14732,578,717,176,29.0,13,,R,18,0.0,44,,,,,,,18
14733,578,640,6,28.0,4,,R,19,0.0,40,,,,,,,59
14734,578,624,179,22.0,23,,R,20,0.0,22,,,,,,,49
14735,578,704,176,30.0,8,,R,21,0.0,17,,,,,,,19
14736,578,702,145,26.0,14,,R,22,0.0,14,,,,,,,19
14737,578,678,114,7.0,10,,R,23,0.0,14,,,,,,,17
14738,578,714,173,10.0,21,,R,24,0.0,0,,,,,,,59
14739,579,683,162,1.0,3,1.0,1,1,10.0,83,1:48:49.972,6529972.0,,,,,1
14740,579,707,137,6.0,1,2.0,2,2,6.0,83,+14.920,6544892.0,,,,,1
14741,579,691,137,5.0,2,3.0,3,3,4.0,83,+48.333,6578305.0,,,,,1
14742,579,640,6,28.0,5,4.0,4,4,3.0,82,,,,,,,15
14743,579,667,6,27.0,4,5.0,5,5,2.0,82,,,,,,,15
14744,579,664,162,2.0,7,6.0,6,6,1.0,82,,,,,,,15
14745,579,704,176,30.0,8,7.0,7,7,0.0,82,,,,,,,15
14746,579,702,145,26.0,9,8.0,8,8,0.0,81,,,,,,,2
14747,579,678,114,7.0,10,9.0,9,9,0.0,81,,,,,,,2
14748,579,720,114,8.0,12,10.0,10,10,0.0,81,,,,,,,2
14749,579,699,172,15.0,6,11.0,11,11,0.0,81,,,,,,,2
14750,579,712,120,4.0,18,12.0,12,12,0.0,80,,,,,,,3
14751,579,697,160,23.0,14,13.0,13,13,0.0,80,,,,,,,3
14752,579,686,120,3.0,17,14.0,14,14,0.0,80,,,,,,,3
14753,579,695,160,24.0,16,15.0,15,15,0.0,80,,,,,,,3
14754,579,624,179,22.0,22,16.0,16,16,0.0,78,,,,,,,4
14755,579,716,179,21.0,21,17.0,17,17,0.0,77,,,,,,,5
14756,579,694,172,14.0,11,,R,18,0.0,67,,,,,,,59
14757,579,675,173,9.0,19,,R,19,0.0,63,,,,,,,9
14758,579,714,173,10.0,20,,R,20,0.0,38,,,,,,,59
14759,579,708,178,17.0,23,,R,21,0.0,14,,,,,,,13
14760,579,662,145,25.0,13,,R,22,0.0,10,,,,,,,19
14761,579,717,176,29.0,15,,R,23,0.0,7,,,,,,,19
14762,579,671,178,16.0,24,,R,24,0.0,2,,,,,,,13
14763,580,683,162,1.0,1,1.0,1,1,10.0,53,1:36:52.930,5812930.0,,,,,1
14764,580,677,114,8.0,3,2.0,2,2,6.0,53,+19.337,5832267.0,,,,,1
14765,580,664,162,2.0,9,3.0,3,3,4.0,53,+1:23.804,5896734.0,,,,,1
14766,580,699,172,15.0,7,4.0,4,4,3.0,53,+1:42.136,5915066.0,,,,,1
14767,580,702,145,26.0,11,5.0,5,5,2.0,52,,,,,,,15
14768,580,712,120,4.0,12,6.0,6,6,1.0,52,,,,,,,15
14769,580,678,114,7.0,23,7.0,7,7,0.0,52,,,,,,,15
14770,580,704,176,30.0,8,8.0,8,8,0.0,52,,,,,,,15
14771,580,695,160,24.0,17,9.0,9,9,0.0,51,,,,,,,2
14772,580,685,176,29.0,15,10.0,10,10,0.0,51,,,,,,,2
14773,580,697,160,23.0,16,11.0,11,11,0.0,51,,,,,,,2
14774,580,714,173,10.0,18,12.0,12,12,0.0,51,,,,,,,2
14775,580,691,137,5.0,4,,R,13,0.0,40,,,,,,,19
14776,580,707,137,6.0,6,,R,14,0.0,39,,,,,,,19
14777,580,716,179,21.0,20,,R,15,0.0,32,,,,,,,19
14778,580,667,6,27.0,2,,R,16,0.0,24,,,,,,,9
14779,580,708,178,17.0,19,,R,17,0.0,23,,,,,,,19
14780,580,640,6,28.0,5,,R,18,0.0,16,,,,,,,59
14781,580,694,172,14.0,10,,R,19,0.0,15,,,,,,,19
14782,580,686,120,3.0,13,,R,20,0.0,12,,,,,,,19
14783,580,671,178,16.0,22,,R,21,0.0,6,,,,,,,49
14784,580,624,179,22.0,21,,R,22,0.0,1,,,,,,,13
14785,580,675,173,9.0,14,,R,23,0.0,0,,,,,,,19
14786,580,662,145,25.0,0,,W,24,0.0,0,,,,,,,17
14787,581,691,137,5.0,1,1.0,1,1,10.0,81,1:49:15.946,6555946.0,,,,,1
14788,581,702,145,26.0,12,2.0,2,2,6.0,79,,,,,,,2
14789,581,675,173,9.0,13,3.0,3,3,4.0,79,,,,,,,2
14790,581,678,114,7.0,10,4.0,4,4,3.0,79,,,,,,,2
14791,581,712,120,4.0,14,5.0,5,5,2.0,78,,,,,,,3
14792,581,697,160,23.0,17,6.0,6,6,1.0,78,,,,,,,3
14793,581,716,179,21.0,21,7.0,7,7,0.0,77,,,,,,,28
14794,581,671,178,16.0,23,8.0,8,8,0.0,76,,,,,,,4
14795,581,686,120,3.0,16,,R,9,0.0,70,,,,,,,9
14796,581,664,162,2.0,8,,R,10,0.0,69,,,,,,,10
14797,581,699,172,15.0,9,,R,11,0.0,62,,,,,,,9
14798,581,704,176,30.0,6,,R,12,0.0,39,,,,,,,13
14799,581,640,6,28.0,4,,R,13,0.0,34,,,,,,,9
14800,581,633,145,25.0,11,,R,14,0.0,29,,,,,,,19
14801,581,683,162,1.0,3,,R,15,0.0,25,,,,,,,18
14802,581,667,6,27.0,5,,R,16,0.0,23,,,,,,,18
14803,581,624,179,22.0,20,,R,17,0.0,21,,,,,,,19
14804,581,694,172,14.0,7,,R,18,0.0,20,,,,,,,19
14805,581,707,137,6.0,2,,R,19,0.0,19,,,,,,,17
14806,581,714,173,10.0,19,,R,20,0.0,15,,,,,,,19
14807,581,685,176,29.0,18,,R,21,0.0,8,,,,,,,64
14808,581,708,178,17.0,22,,R,22,0.0,2,,,,,,,13
14809,581,695,160,24.0,15,,W,23,0.0,0,,,,,,,59
14810,581,677,114,8.0,24,,W,24,0.0,0,,,,,,,91
14811,582,691,137,5.0,2,1.0,1,1,10.0,58,1:32:50.4,5570400.0,,,,,1
14812,582,721,137,6.0,1,2.0,2,2,6.0,58,+38.020,5608420.0,,,,,1
14813,582,699,6,2.0,3,3.0,3,3,4.0,58,+1:02.571,5632971.0,,,,,1
14814,582,640,162,4.0,7,4.0,4,4,3.0,58,+1:17.037,5647437.0,,,,,1
14815,582,677,114,7.0,5,5.0,5,5,2.0,58,+1:35.071,5665471.0,,,,,1
14816,582,712,120,19.0,10,6.0,6,6,1.0,57,,,,,,,15
14817,582,702,145,9.0,11,7.0,7,7,0.0,57,,,,,,,15
14818,582,704,176,15.0,9,8.0,8,8,0.0,57,,,,,,,15
14819,582,722,173,16.0,18,9.0,9,9,0.0,56,,,,,,,2
14820,582,716,145,10.0,20,10.0,10,10,0.0,56,,,,,,,2
14821,582,686,120,18.0,15,11.0,11,11,0.0,55,,,,,,,3
14822,582,697,160,20.0,17,,R,12,0.0,42,,,,,,,99
14823,582,683,6,1.0,4,,R,13,0.0,32,,,,,,,37
14824,582,723,160,21.0,16,,R,14,0.0,32,,,,,,,11
14825,582,694,172,11.0,8,,R,15,0.0,29,,,,,,,9
14826,582,707,114,8.0,13,,R,16,0.0,24,,,,,,,63
14827,582,703,173,17.0,12,,R,17,0.0,15,,,,,,,9
14828,582,667,162,3.0,6,,R,18,0.0,9,,,,,,,18
14829,582,633,172,12.0,19,,R,19,0.0,1,,,,,,,18
14830,582,664,176,14.0,14,,R,20,0.0,0,,,,,,,18
14831,582,695,179,22.0,21,,F,21,0.0,0,,,,,,,100
14832,582,708,179,23.0,22,,F,22,0.0,0,,,,,,,100
14833,583,691,137,5.0,1,1.0,1,1,10.0,71,1:49:52.976,6592976.0,,,,,1
14834,583,667,162,3.0,5,2.0,2,2,6.0,71,+17.982,6610958.0,,,,,1
14835,583,683,6,1.0,4,3.0,3,3,4.0,70,,,,,,,15
14836,583,677,114,7.0,7,4.0,4,4,3.0,70,,,,,,,15
14837,583,712,120,19.0,11,5.0,5,5,2.0,70,,,,,,,15
14838,583,702,145,9.0,15,6.0,6,6,1.0,70,,,,,,,15
14839,583,699,6,2.0,10,7.0,7,7,0.0,70,,,,,,,15
14840,583,716,145,10.0,22,8.0,8,8,0.0,69,,,,,,,2
14841,583,686,120,18.0,16,9.0,9,9,0.0,69,,,,,,,2
14842,583,697,160,20.0,18,10.0,10,10,0.0,68,,,,,,,3
14843,583,695,179,22.0,19,11.0,11,11,0.0,67,,,,,,,28
14844,583,633,172,12.0,6,12.0,12,12,0.0,64,,,,,,,19
14845,583,694,172,11.0,2,,R,13,0.0,59,,,,,,,19
14846,583,704,176,15.0,9,,R,14,0.0,36,,,,,,,9
14847,583,707,114,8.0,14,,R,15,0.0,29,,,,,,,19
14848,583,664,176,14.0,12,,R,16,0.0,28,,,,,,,9
14849,583,721,137,6.0,3,,R,17,0.0,26,,,,,,,19
14850,583,640,162,4.0,8,,R,18,0.0,26,,,,,,,97
14851,583,708,179,23.0,20,,R,19,0.0,26,,,,,,,19
14852,583,722,173,16.0,17,,R,20,0.0,24,,,,,,,19
14853,583,703,173,17.0,13,,R,21,0.0,19,,,,,,,9
14854,583,724,160,21.0,21,,R,22,0.0,0,,,,,,,19
14855,584,691,137,5.0,1,1.0,1,1,10.0,72,1:54:55.322,6895322.0,,,,,1
14856,584,721,137,6.0,3,2.0,2,2,6.0,72,+12.167,6907489.0,,,,,1
14857,584,667,162,3.0,4,3.0,3,3,4.0,72,+14.754,6910076.0,,,,,1
14858,584,694,172,11.0,6,4.0,4,4,3.0,72,+55.131,6950453.0,,,,,1
14859,584,699,6,2.0,10,5.0,5,5,2.0,72,+1:04.991,6960313.0,,,,,1
14860,584,703,173,17.0,7,6.0,6,6,1.0,72,+1:08.913,6964235.0,,,,,1
14861,584,707,114,8.0,9,7.0,7,7,0.0,72,+1:13.400,6968722.0,,,,,1
14862,584,702,145,9.0,12,8.0,8,8,0.0,72,+1:14.295,6969617.0,,,,,1
14863,584,664,176,14.0,17,9.0,9,9,0.0,71,,,,,,,15
14864,584,708,179,23.0,22,10.0,10,10,0.0,69,,,,,,,3
14865,584,640,162,4.0,5,,R,11,0.0,56,,,,,,,30
14866,584,683,6,1.0,2,,R,12,0.0,46,,,,,,,87
14867,584,697,160,20.0,19,,R,13,0.0,39,,,,,,,10
14868,584,712,120,19.0,16,,R,14,0.0,36,,,,,,,63
14869,584,633,172,12.0,15,,R,15,0.0,34,,,,,,,18
14870,584,724,160,21.0,14,,R,16,0.0,33,,,,,,,18
14871,584,704,176,15.0,11,,R,17,0.0,32,,,,,,,19
14872,584,716,145,10.0,18,,R,18,0.0,29,,,,,,,44
14873,584,686,120,18.0,13,,R,19,0.0,28,,,,,,,10
14874,584,722,173,16.0,20,,R,20,0.0,24,,,,,,,31
14875,584,695,179,22.0,21,,R,21,0.0,24,,,,,,,18
14876,584,677,114,7.0,8,,R,22,0.0,19,,,,,,,63
14877,585,721,137,6.0,2,1.0,1,1,10.0,67,1:33:26.473,5606473.0,,,,,1
14878,585,683,6,1.0,3,2.0,2,2,6.0,67,+0.762,5607235.0,,,,,1
14879,585,707,114,8.0,6,3.0,3,3,4.0,67,+32.834,5639307.0,,,,,1
14880,585,691,137,5.0,1,4.0,4,4,3.0,67,+33.511,5639984.0,,,,,1
14881,585,694,172,11.0,5,5.0,5,5,2.0,67,+33.713,5640186.0,,,,,1
14882,585,633,172,12.0,11,6.0,6,6,1.0,67,+55.567,5662040.0,,,,,1
14883,585,664,176,14.0,12,7.0,7,7,0.0,67,+1:18.027,5684500.0,,,,,1
14884,585,677,114,7.0,9,8.0,8,8,0.0,67,+1:18.438,5684911.0,,,,,1
14885,585,640,162,4.0,8,9.0,9,9,0.0,67,+1:21.061,5687534.0,,,,,1
14886,585,716,145,10.0,17,10.0,10,10,0.0,66,,,,,,,15
14887,585,722,173,16.0,20,11.0,11,11,0.0,65,,,,,,,2
14888,585,697,160,20.0,19,12.0,12,12,0.0,65,,,,,,,2
14889,585,723,160,21.0,18,13.0,13,13,0.0,65,,,,,,,2
14890,585,712,120,19.0,14,,D,14,0.0,66,,,,,,,57
14891,585,686,120,18.0,16,,D,15,0.0,65,,,,,,,57
14892,585,704,176,15.0,10,,R,16,0.0,59,,,,,,,37
14893,585,703,173,17.0,13,,R,17,0.0,38,,,,,,,9
14894,585,702,145,9.0,15,,R,18,0.0,6,,,,,,,18
14895,585,699,6,2.0,7,,R,19,0.0,6,,,,,,,59
14896,585,667,162,3.0,4,,R,20,0.0,1,,,,,,,18
14897,585,708,179,23.0,21,,F,21,0.0,0,,,,,,,100
14898,585,695,179,22.0,22,,F,22,0.0,0,,,,,,,100
14899,586,691,137,5.0,2,1.0,1,1,10.0,63,1:35:26.156,5726156.0,,,,,1
14900,586,683,6,1.0,1,2.0,2,2,6.0,63,+16.460,5742616.0,,,,,1
14901,586,640,162,4.0,7,3.0,3,3,4.0,63,+46.891,5773047.0,,,,,1
14902,586,699,6,2.0,6,4.0,4,4,3.0,63,+1:01.583,5787739.0,,,,,1
14903,586,694,172,11.0,9,5.0,5,5,2.0,63,+1:18.490,5804646.0,,,,,1
14904,586,667,162,3.0,5,6.0,6,6,1.0,62,,,,,,,15
14905,586,716,145,10.0,17,7.0,7,7,0.0,62,,,,,,,15
14906,586,677,114,7.0,11,8.0,8,8,0.0,61,,,,,,,9
14907,586,697,160,20.0,18,9.0,9,9,0.0,61,,,,,,,2
14908,586,695,179,22.0,21,10.0,10,10,0.0,59,,,,,,,28
14909,586,721,137,6.0,3,11.0,11,11,0.0,57,,,,,,,30
14910,586,702,145,9.0,13,,R,12,0.0,54,,,,,,,9
14911,586,686,120,18.0,16,,R,13,0.0,45,,,,,,,19
14912,586,707,114,8.0,4,,R,14,0.0,44,,,,,,,97
14913,586,722,173,16.0,20,,R,15,0.0,40,,,,,,,9
14914,586,703,173,17.0,14,,R,16,0.0,38,,,,,,,97
14915,586,633,172,12.0,12,,R,17,0.0,36,,,,,,,19
14916,586,704,176,15.0,10,,R,18,0.0,32,,,,,,,37
14917,586,723,160,21.0,19,,R,19,0.0,30,,,,,,,9
14918,586,664,176,14.0,15,,R,20,0.0,25,,,,,,,59
14919,586,712,120,19.0,8,,R,21,0.0,23,,,,,,,9
14920,586,708,179,23.0,22,,F,22,0.0,0,,,,,,,100
14921,587,702,145,9.0,14,1.0,1,1,10.0,75,2:00:45.629,7245629.0,,,,,1
14922,587,707,114,8.0,5,2.0,2,2,6.0,75,+4.828,7250457.0,,,,,1
14923,587,664,176,14.0,13,3.0,3,3,4.0,75,+37.503,7283132.0,,,,,1
14924,587,704,176,15.0,9,4.0,4,4,3.0,74,,,,,,,39
14925,587,712,120,19.0,11,5.0,5,5,2.0,70,,,,,,,18
14926,587,677,114,7.0,8,6.0,6,6,1.0,70,,,,,,,18
14927,587,699,6,2.0,7,7.0,7,7,0.0,68,,,,,,,18
14928,587,721,137,6.0,10,,R,8,0.0,66,,,,,,,18
14929,587,667,162,3.0,3,,R,9,0.0,60,,,,,,,30
14930,587,695,179,22.0,21,,R,10,0.0,60,,,,,,,18
14931,587,691,137,5.0,2,,R,11,0.0,40,,,,,,,9
14932,587,633,172,12.0,16,,R,12,0.0,30,,,,,,,19
14933,587,640,162,4.0,4,,R,13,0.0,9,,,,,,,13
14934,587,716,145,10.0,17,,R,14,0.0,5,,,,,,,10
14935,587,722,173,16.0,20,,R,15,0.0,3,,,,,,,19
14936,587,686,120,18.0,15,,R,16,0.0,2,,,,,,,19
14937,587,683,6,1.0,1,,R,17,0.0,0,,,,,,,19
14938,587,694,172,11.0,6,,R,18,0.0,0,,,,,,,19
14939,587,697,160,20.0,19,,R,19,0.0,0,,,,,,,18
14940,587,723,160,21.0,18,,R,20,0.0,0,,,,,,,18
14941,587,703,173,17.0,12,,R,21,0.0,0,,,,,,,19
14942,587,708,179,23.0,22,,F,22,0.0,0,,,,,,,86
14943,588,683,6,1.0,3,1.0,1,1,10.0,65,1:59:49.307,7189307.0,,,,,1
14944,588,667,162,3.0,4,2.0,2,2,6.0,65,+45.302,7234609.0,,,,,1
14945,588,721,137,6.0,2,3.0,3,3,4.0,65,+48.388,7237695.0,,,,,1
14946,588,704,176,15.0,11,4.0,4,4,3.0,64,,,,,,,15
14947,588,677,114,7.0,10,5.0,5,5,2.0,64,,,,,,,15
14948,588,716,145,10.0,17,6.0,6,6,1.0,63,,,,,,,2
14949,588,703,173,17.0,13,,R,7,0.0,47,,,,,,,19
14950,588,694,172,11.0,7,,R,8,0.0,45,,,,,,,53
14951,588,640,162,4.0,5,,R,9,0.0,44,,,,,,,19
14952,588,664,176,14.0,9,,R,10,0.0,20,,,,,,,19
14953,588,633,172,12.0,15,,R,11,0.0,17,,,,,,,53
14954,588,712,120,19.0,12,,D,12,0.0,16,,,,,,,57
14955,588,691,137,5.0,1,,R,13,0.0,10,,,,,,,19
14956,588,686,120,18.0,16,,R,14,0.0,8,,,,,,,59
14957,588,699,6,2.0,6,,R,15,0.0,1,,,,,,,19
14958,588,702,145,9.0,8,,R,16,0.0,1,,,,,,,18
14959,588,723,160,21.0,19,,R,17,0.0,1,,,,,,,18
14960,588,707,114,8.0,14,,R,18,0.0,0,,,,,,,18
14961,588,722,173,16.0,20,,R,19,0.0,0,,,,,,,18
14962,588,697,160,20.0,18,,R,20,0.0,0,,,,,,,18
14963,588,695,179,22.0,21,,F,21,0.0,0,,,,,,,100
14964,588,708,179,23.0,22,,F,22,0.0,0,,,,,,,100
14965,589,691,137,5.0,1,1.0,1,1,10.0,69,1:36:03.4,5763400.0,,,,,1
14966,589,721,137,6.0,2,2.0,2,2,6.0,69,+4.183,5767583.0,,,,,1
14967,589,667,162,3.0,4,3.0,3,3,4.0,69,+54.656,5818056.0,,,,,1
14968,589,707,114,8.0,10,4.0,4,4,3.0,69,+63.673,5827073.0,,,,,1
14969,589,677,114,7.0,6,5.0,5,5,2.0,68,,,,,,,15
14970,589,633,172,12.0,9,6.0,6,6,1.0,68,,,,,,,15
14971,589,664,176,14.0,15,7.0,7,7,0.0,68,,,,,,,15
14972,589,723,160,21.0,16,8.0,8,8,0.0,67,,,,,,,2
